37.000005 2141210 200710  1119520  0.618656 74 30525.429688
38.000005 2180787 209457  1159101  0.647979 74 30545.060547
39.000005 2216440 217304  1194775  0.674115 74 30565.099609
40.000005 2245605 223705  1223820  0.694295 74 30585.490234
41.000005 2269078 228962  1247293  0.710482 74 30606.230469
42.000005 2291571 233891  1269786  0.725747 74 30627.349609
43.000005 2313638 238772  1291842  0.740897 74 30648.669922
44.000005 2334230 243329  1312460  0.755230 74 30670.320312
45.000005 2352473 247335  1330711  0.768060 74 30692.099609
46.000005 2368122 250707  1346361  0.779199 74 30714.109375
47.000005 2381896 253742  1360134  0.788943 74 30736.289062
48.000006 2393804 256329  1372042  0.797517 74 30758.650391
49.000006 2404351 258610  1382589  0.805189 74 30781.160156
50.000006 2412785 260352  1391026  0.811476 74 30803.820312
51.000006 2419301 261721  1397542  0.816522 74 30826.619141
52.000006 2423833 262658  1402074  0.820117 74 30849.339844
53.000006 2426369 263235  1404610  0.822178 74 30872.080078
54.000006 2427350 263437  1405591  0.822991 74 30894.990234
55.000006 2427928 263565  1406169  0.823442 74 30917.869141
56.000006 2428270 263645  1406513  0.823642 74 30940.789062
57.000006 2428642 263724  1406885  0.823820 74 30963.939453
58.000006 2428907 263788  1407150  0.824027 74 30986.859375
59.000006 2428921 263789  1407164  0.824040 74 31009.849609
60.000006 2428981 263807  1407224  0.824092 74 31032.880859
61.000006 2429025 263814  1407268  0.824096 74 31056.029297
62.000006 2429179 263856  1407422  0.824121 74 31079.150391
63.000006 2429277 263879  1407520  0.824193 74 31102.199219
64.000006 2429401 263909  1407643  0.824294 74 31125.189453
65.000006 2429414 263913  1407656  0.824304 74 31148.240234
66.000006 2429577 263938  1407827  0.824323 74 31171.339844
67.000007 2429642 263951  1407892  0.824379 74 31194.390625
68.000007 2429716 263968  1407966  0.824428 74 31217.439453
69.000007 2429766 263982  1408016  0.824449 74 31240.539062
70.000007 2429766 263982  1408016  0.824449 74 31263.519531
71.000007 2429847 263994  1408101  0.824457 74 31286.519531
72.000000 2429986 264014  1408251  0.824482 74 31309.539062
1.000003 71945 115  2  0.000028 74 31317.570312
2.000003 204876 377  17  0.000083 74 31318.410156
3.000004 367594 837  19  0.000052 74 31320.289062
4.000004 528179 1556  34  0.000064 74 31323.369141
5.000004 672170 2589  52  0.000077 74 31327.720703
6.000004 790836 4090  104  0.000132 74 31333.080078
7.000004 871488 5761  182  0.000209 74 31339.179688
8.000004 931848 7547  275  0.000295 74 31345.820312
9.000004 959102 8587  376  0.000392 74 31352.789062
10.000004 978397 9562  616  0.000630 74 31359.910156
11.000004 991863 10564  1256  0.001266 74 31367.169922
12.000004 1002587 11530  2916  0.002908 74 31374.509766
13.000004 1013310 12644  7271  0.007183 74 31381.939453
14.000005 1027926 13928  17403  0.016984 74 31389.460938
15.000005 1052780 15717  37840  0.036153 74 31397.130859
16.000005 1088752 18170  69477  0.064365 74 31405.050781
17.000005 1131336 21325  108205  0.096680 74 31413.269531
18.000005 1175822 25531  150656  0.129879 74 31421.869141
19.000005 1222408 31183  196560  0.163405 74 31430.839844
20.000005 1273128 38146  246784  0.197374 74 31440.240234
21.000005 1328109 46196  301666  0.231556 74 31450.099609
22.000005 1386025 54840  359692  0.264805 74 31460.449219
23.000005 1446108 63989  419993  0.296707 74 31471.349609
24.000005 1508577 74007  482996  0.327538 74 31482.789062
25.000005 1571658 84592  546334  0.356228 74 31494.839844
26.000006 1633633 95373  608572  0.382491 74 31507.480469
27.000006 1694004 106116  669196  0.406609 74 31520.710938
28.000006 1752455 116683  728083  0.428950 74 31534.519531
29.000006 1807401 127103  783567  0.449328 74 31548.880859
30.000006 1856134 136860  832711  0.467451 74 31563.769531
31.000006 1900346 146360  877135  0.484751 74 31579.099609
32.000006 1941326 155495  918100  0.502832 74 31594.839844
33.000006 1983163 164614  959883  0.523410 74 31610.949219
34.000006 2026732 174058  1003470  0.546366 74 31627.460938
35.000006 2069897 183705  1046564  0.569563 74 31644.259766
36.000006 2110237 192713  1086709  0.590843 74 31661.599609
37.000006 2146346 201108  1122818  0.610028 74 31679.300781
38.000007 2178341 208619  1154761  0.627111 74 31697.310547
39.000007 2209102 215973  1185458  0.643194 74 31715.589844
40.000007 2236982 222671  1213383  0.657824 74 31734.119141
41.000007 2261185 228468  1237586  0.670600 74 31752.970703
42.000007 2282518 233525  1258919  0.681834 74 31773.810547
43.000007 2301343 238042  1277744  0.691510 74 31795.310547
44.000007 2318361 242091  1294769  0.700316 74 31817.119141
45.000007 2333068 245716  1309464  0.708042 74 31838.859375
46.000007 2346255 248934  1322651  0.715140 74 31860.820312
47.000007 2358780 252001  1335179  0.721892 74 31882.769531
48.000007 2370585 254864  1346954  0.728216 74 31904.630859
49.000007 2381127 257406  1357293  0.733731 74 31926.789062
50.000007 2389347 259435  1365514  0.738185 74 31949.000000
51.000007 2396148 261248  1372308  0.741907 74 31971.310547
52.000007 2401871 262736  1378022  0.745043 74 31993.820312
53.000007 2406983 264068  1383136  0.747798 74 32016.179688
54.000008 2411378 265212  1387531  0.750156 74 32038.630859
55.000008 2414858 266073  1391011  0.752048 74 32060.789062
56.000008 2417227 266732  1393380  0.753357 74 32083.230469
57.000008 2419655 267389  1395808  0.754661 74 32105.679688
58.000008 2421808 267976  1397961  0.755795 74 32128.289062
59.000008 2423678 268513  1399831  0.756770 74 32150.919922
60.000008 2425449 269019  1401602  0.757745 74 32173.609375
61.000008 2427044 269459  1403197  0.758604 74 32196.039062
62.000008 2428237 269800  1404390  0.759238 74 32218.589844
63.000008 2428898 269996  1405051  0.759601 74 32241.099609
64.000008 2429375 270136  1405528  0.759858 74 32263.859375
65.000008 2429743 270238  1405896  0.760061 74 32286.619141
66.000008 2429914 270295  1406067  0.760155 74 32309.429688
67.000008 2430014 270323  1406167  0.760211 74 32332.289062
68.000008 2430130 270364  1406283  0.760277 74 32355.029297
69.000009 2430136 270365  1406289  0.760280 74 32377.410156
70.000009 2430187 270381  1406340  0.760302 74 32400.279297
71.000009 2430281 270416  1406434  0.760331 74 32423.060547
72.000000 2430493 270460  1406661  0.760403 74 32445.720703
1.000003 67161 103  4  0.000060 74 32453.189453
2.000003 215043 412  11  0.000051 74 32454.099609
3.000004 392877 956  25  0.000064 74 32456.240234
4.000004 576226 1892  54  0.000094 74 32459.800781
5.000004 723705 3241  94  0.000130 74 32464.699219
6.000004 830575 4877  147  0.000177 74 32470.650391
7.000004 901993 6770  219  0.000243 74 32477.269531
8.000004 947214 8223  288  0.000304 74 32484.400391
9.000004 967975 9157  331  0.000342 74 32491.740234
10.000005 983609 10101  426  0.000433 74 32499.189453
11.000005 994642 11108  682  0.000686 74 32506.730469
12.000005 1002918 12034  1426  0.001422 74 32514.419922
13.000005 1011595 13051  4126  0.004086 74 32522.160156
14.000005 1025038 14214  12757  0.012467 74 32529.970703
15.000005 1051725 15996  35130  0.033506 74 32537.949219
16.000005 1094701 18808  73101  0.067075 74 32546.210938
17.000005 1142718 22470  116764  0.102813 74 32554.890625
18.000006 1188793 26862  160739  0.136305 74 32563.949219
19.000006 1235903 32325  207276  0.169342 74 32573.460938
20.000006 1287419 39150  257980  0.202617 74 32583.449219
21.000006 1341650 46796  312229  0.235553 74 32593.929688
22.000006 1398604 55185  369603  0.267779 74 32605.009766
23.000006 1456278 64073  427741  0.297914 74 32616.630859
24.000006 1512505 73041  484178  0.324985 74 32628.839844
25.000006 1566155 82371  538371  0.349337 74 32641.429688
26.000006 1618705 91656  591634  0.371875 74 32654.150391
27.000006 1668528 100784  641995  0.392073 74 32667.419922
28.000006 1714618 109606  688639  0.410181 74 32681.029297
29.000007 1755344 117989  729513  0.425735 74 32694.949219
30.000007 1791264 125995  765311  0.439762 74 32709.279297
31.000007 1823820 133706  797636  0.453525 74 32723.910156
32.000007 1854671 141235  828396  0.468664 74 32738.859375
33.000007 1887344 148889  860827  0.486686 74 32754.130859
34.000007 1922817 157161  896288  0.508378 74 32769.761719
35.000007 1961117 165694  934184  0.532197 74 32785.738281
36.000007 1999950 174383  972890  0.556529 74 32802.121094
37.000007 2037666 182790  1010590  0.579982 74 32818.910156
38.000007 2074442 191253  1047294  0.602472 74 32836.089844
39.000007 2110031 199523  1082886  0.623826 74 32853.621094
40.000007 2143745 207475  1116602  0.643683 74 32871.519531
41.000007 2175099 215079  1147971  0.662192 74 32889.789062
42.000007 2205109 222421  1177994  0.679629 74 32908.390625
43.000008 2232620 229174  1205505  0.695459 74 32927.289062
44.000008 2257364 235279  1230166  0.709360 74 32946.468750
45.000008 2280022 240603  1252824  0.721862 74 32965.921875
46.000008 2300116 245236  1272930  0.732706 74 32985.621094
47.000008 2317996 249435  1290809  0.742294 74 33005.519531
48.000008 2334106 253245  1306919  0.750978 74 33025.640625
49.000008 2349086 256893  1321899  0.759091 74 33045.929688
50.000008 2362449 260073  1335248  0.766355 74 33066.390625
51.000008 2373940 262905  1346742  0.772560 74 33086.960938
52.000008 2383624 265180  1356448  0.777624 74 33107.660156
53.000008 2391890 267227  1364553  0.781872 74 33128.441406
54.000008 2398103 268873  1370766  0.785146 74 33149.289062
55.000008 2403985 270350  1376651  0.788184 74 33170.210938
56.000008 2409231 271671  1381868  0.790829 74 33191.179688
57.000008 2413613 272762  1386162  0.793043 74 33212.210938
58.000008 2417116 273690  1389665  0.794854 74 33233.148438
59.000008 2419735 274366  1392221  0.796167 74 33254.238281
60.000008 2422056 275008  1394529  0.797363 74 33275.468750
61.000009 2424483 275636  1396956  0.798584 74 33296.730469
62.000009 2426344 276140  1398817  0.799537 74 33317.679688
63.000009 2428077 276639  1400550  0.800434 74 33338.718750
64.000009 2429663 277045  1402136  0.801250 74 33359.628906
65.000009 2431065 277432  1403538  0.801977 74 33380.488281
66.000009 2432104 277724  1404577  0.802515 74 33401.398438
67.000009 2432702 277892  1405175  0.802819 74 33422.308594
68.000009 2433070 278007  1405543  0.803009 74 33443.238281
69.000009 2433408 278115  1405881  0.803186 74 33464.128906
70.000009 2433613 278173  1406086  0.803292 74 33485.160156
71.000009 2433674 278202  1406147  0.803324 74 33506.261719
72.000000 2433762 278230  1406235  0.803366 74 33527.449219
1.000000 69290 104  1  0.000014 74 33534.210938
2.000001 207315 377  15  0.000072 74 33535.101562
3.000002 375578 873  35  0.000093 74 33537.101562
4.000002 537940 1597  55  0.000102 74 33540.351562
5.000002 680760 2746  87  0.000128 74 33544.789062
6.000002 797002 4336  122  0.000153 74 33550.238281
7.000002 875695 5971  174  0.000199 74 33556.429688
8.000002 935089 7767  235  0.000251 74 33563.140625
9.000002 960500 8735  276  0.000287 74 33570.058594
10.000002 979395 9755  345  0.000352 74 33577.058594
11.000003 991814 10770  508  0.000512 74 33584.191406
12.000003 1001304 11677  938  0.000937 74 33591.410156
13.000003 1008258 12671  2103  0.002086 74 33598.761719
14.000003 1016100 13624  5413  0.005334 74 33606.179688
15.000003 1028745 14928  13729  0.013387 74 33613.691406
16.000003 1049517 16558  30832  0.029536 74 33621.281250
17.000003 1080230 18797  57602  0.053866 74 33629.101562
18.000003 1113927 21434  88907  0.081305 74 33637.140625
19.000003 1148094 24544  122469  0.110300 74 33645.441406
20.000004 1186385 28872  160042  0.142424 74 33654.121094
21.000004 1230292 34342  203538  0.178579 74 33663.199219
22.000004 1278525 41309  251450  0.215928 74 33672.699219
23.000004 1329656 49242  302922  0.252834 74 33682.640625
24.000004 1383103 57820  357287  0.288655 74 33693.238281
25.000005 1438629 66806  413649  0.322643 74 33704.421875
26.000005 1494213 76128  469923  0.354330 74 33716.011719
27.000005 1549199 85521  525308  0.383575 74 33728.050781
28.000005 1602612 95231  579357  0.411045 74 33740.691406
29.000005 1653944 104704  631085  0.436635 74 33753.898438
30.000005 1704015 114140  681483  0.461404 74 33767.718750
31.000005 1753090 123886  731110  0.486302 74 33782.070312
32.000005 1801889 133560  780531  0.512343 74 33796.980469
33.000005 1849077 143404  828160  0.539397 74 33812.320312
34.000005 1895348 153490  874620  0.567837 74 33828.210938
35.000005 1941230 163630  920457  0.597031 74 33844.699219
36.000005 1986032 173337  964977  0.625160 74 33861.421875
37.000006 2028633 182724  1007555  0.651413 74 33878.820312
38.000006 2067920 191566  1046843  0.675100 74 33896.800781
39.000006 2104960 199998  1083886  0.697171 74 33914.460938
40.000006 2140787 208317  1119589  0.717925 74 33932.218750
41.000006 2174635 216199  1153437  0.737441 74 33950.140625
42.000006 2206596 223830  1185411  0.755640 74 33968.468750
43.000006 2234737 230635  1213553  0.771594 74 33987.089844
44.000006 2260078 236655  1238902  0.785649 74 34005.988281
45.000006 2282711 242104  1261537  0.797916 74 34025.148438
46.000006 2302077 246622  1280904  0.808374 74 34044.511719
47.000006 2319378 250678  1298210  0.817590 74 34063.808594
48.000006 2335086 254332  1313918  0.825983 74 34083.019531
49.000006 2349596 257735  1328428  0.833711 74 34102.390625
50.000006 2362537 260930  1341369  0.840469 74 34121.898438
51.000006 2373231 263447  1352024  0.845983 74 34141.441406
52.000006 2382090 265582  1360883  0.850511 74 34162.101562
53.000006 2388915 267352  1367691  0.853913 74 34182.781250
54.000006 2394813 268892  1373574  0.856810 74 34203.480469
55.000006 2400161 270275  1378922  0.859414 74 34224.539062
56.000006 2404904 271516  1383665  0.861749 74 34245.429688
57.000006 2409357 272667  1388132  0.863899 74 34266.140625
58.000007 2413216 273649  1392013  0.865752 74 34286.988281
59.000007 2415861 274375  1394673  0.867029 74 34308.070312
60.000007 2418260 275063  1397074  0.868173 74 34329.238281
61.000007 2420456 275662  1399270  0.869213 74 34350.609375
62.000007 2422456 276185  1401286  0.870132 74 34371.890625
63.000007 2424336 276702  1403180  0.871004 74 34393.179688
64.000007 2426042 277195  1404886  0.871820 74 34414.511719
65.000007 2427576 277596  1406420  0.872547 74 34435.640625
66.000007 2428899 277975  1407743  0.873173 74 34456.910156
67.000007 2429858 278245  1408702  0.873633 74 34478.128906
68.000007 2430210 278345  1409054  0.873802 74 34499.449219
69.000007 2430609 278469  1409456  0.873990 74 34520.460938
70.000007 2431000 278578  1409848  0.874173 74 34541.648438
71.000007 2431360 278671  1410210  0.874337 74 34562.851562
72.000000 2431645 278737  1410501  0.874460 74 34584.050781
1.000002 69726 114  0  0.000000 74 34591.531250
2.000003 207926 377  12  0.000058 74 34592.398438
3.000003 390837 938  44  0.000113 74 34594.320312
4.000003 569776 1846  82  0.000144 74 34597.621094
5.000003 720197 3239  135  0.000187 74 34602.179688
6.000003 828289 4874  178  0.000215 74 34607.710938
7.000003 900474 6759  245  0.000272 74 34613.878906
8.000003 945857 8230  312  0.000330 74 34620.511719
9.000003 966631 9173  414  0.000428 74 34627.371094
10.000003 983493 10155  796  0.000809 74 34634.378906
11.000003 995821 11131  2312  0.002323 74 34641.621094
12.000003 1010067 12323  8352  0.008275 74 34649.058594
13.000003 1036257 14098  28378  0.027440 74 34656.609375
14.000004 1080949 16939  67890  0.063003 74 34664.449219
15.000004 1133278 20760  115168  0.102054 74 34672.468750
16.000004 1183141 25156  159571  0.135569 74 34680.968750
17.000004 1230362 30474  204894  0.167621 74 34689.910156
18.000004 1280967 37015  254633  0.200381 74 34699.171875
19.000004 1334668 44379  307697  0.232885 74 34709.070312
20.000004 1391904 52865  365055  0.265620 74 34719.449219
21.000005 1450211 61919  423895  0.296806 74 34730.339844
22.000005 1507904 71356  482154  0.325670 74 34741.769531
23.000005 1563422 80890  538200  0.351992 74 34753.808594
24.000005 1617852 90407  593147  0.376641 74 34766.320312
25.000005 1670654 99945  646596  0.400320 74 34779.441406
26.000005 1721364 109605  697575  0.423582 74 34792.949219
27.000005 1769547 119286  745902  0.448316 74 34806.878906
28.000005 1817167 129319  793682  0.477440 74 34821.140625
