12.900159 112751 100001 100176 100050 100886 100333 100034 101484 100137 83385 8192 708 9 0 0 0 0 0 0 0 0 0 0 0 
13.000159 112862 100023 100125 100034 100935 100200 100195 101379 100209 83814 8691 831 17 0 0 0 0 0 0 0 0 0 0 0 
13.100159 112883 100039 100114 100036 101052 100097 100225 101262 100412 84274 9231 1013 19 0 0 0 0 0 0 0 0 0 0 0 
13.200159 112943 99992 100074 100119 100986 100170 100100 101286 100558 84563 9988 1195 26 0 0 0 0 0 0 0 0 0 0 0 
13.300160 113016 100007 100059 100144 101047 100176 100101 101218 100588 84994 10592 1371 38 0 0 0 0 0 0 0 0 0 0 0 
13.400160 113117 100002 100087 100127 101061 100168 100215 101212 100534 85337 11351 1629 50 0 0 0 0 0 0 0 0 0 0 0 
13.500160 113114 100085 100004 100162 100994 100256 100125 101241 100573 85788 12067 1946 64 0 0 0 0 0 0 0 0 0 0 0 
13.600160 113130 100111 100072 100103 101001 100182 100225 101160 100509 86204 12974 2270 79 0 0 0 0 0 0 0 0 0 0 0 
13.700160 113184 100086 100059 100032 101086 100154 100180 101204 100502 86639 13926 2672 94 0 0 0 0 0 0 0 0 0 0 0 
13.800160 113242 100067 100019 100142 100927 100238 100149 101268 100497 87047 14968 3164 117 0 0 0 0 0 0 0 0 0 0 0 
13.900160 113319 100001 100053 100101 100938 100318 99994 101394 100594 87318 15992 3714 163 0 0 0 0 0 0 0 0 0 0 0 
14.000160 113294 100078 100038 100190 100853 100397 99999 101433 100492 87676 17224 4293 205 2 0 0 0 0 0 0 0 0 0 0 
14.100160 113374 100004 100116 100159 100832 100413 100014 101484 100317 88172 18389 5037 257 2 0 0 0 0 0 0 0 0 0 0 
14.200160 113478 100024 100000 100182 100876 100368 100048 101366 100461 88456 19703 5875 313 3 0 0 0 0 0 0 0 0 0 0 
14.300160 113537 100016 100078 100046 101019 100316 100010 101435 100407 88805 20980 6818 398 5 0 0 0 0 0 0 0 0 0 0 
14.400160 113564 100059 100008 100060 101013 100345 100015 101461 100455 89166 22314 7852 511 6 0 0 0 0 0 0 0 0 0 0 
14.500160 113589 100038 100111 100003 100927 100372 100140 101358 100496 89479 23754 8972 642 10 0 0 0 0 0 0 0 0 0 0 
14.600161 113651 100016 100219 100001 100875 100407 100190 101340 100520 89904 25067 10092 830 19 0 0 0 0 0 0 0 0 0 0 
14.700161 113683 100024 100190 100067 100901 100325 100154 101325 100561 90275 26528 11334 1019 23 0 0 0 0 0 0 0 0 0 0 
14.800161 113729 100075 100157 100044 100907 100337 100099 101347 100589 90681 28031 12737 1265 28 0 0 0 0 0 0 0 0 0 0 
14.900161 113816 100040 100113 100065 100944 100291 100150 101304 100573 91034 29431 14147 1592 37 0 0 0 0 0 0 0 0 0 0 
15.000161 113914 100068 100021 100053 100908 100326 100159 101360 100546 91404 30951 15696 1951 51 0 0 0 0 0 0 0 0 0 0 
15.100161 113953 100054 100022 100142 100786 100493 100079 101284 100662 91743 32262 17318 2323 61 0 0 0 0 0 0 0 0 0 0 
15.200162 114035 100006 100017 100318 100689 100418 100066 101360 100685 92050 33715 18920 2850 78 0 0 0 0 0 0 0 0 0 0 
15.300162 114073 100006 100141 100284 100574 100504 100067 101456 100651 92288 35272 20629 3363 118 0 0 0 0 0 0 0 0 0 0 
15.400162 114084 100065 100109 100251 100600 100629 100052 101367 100716 92646 36748 22339 4040 152 1 0 0 0 0 0 0 0 0 0 
15.500162 114157 100002 100195 100204 100608 100606 100064 101352 100684 93107 38041 24147 4728 196 1 0 0 0 0 0 0 0 0 0 
15.600162 114176 100001 100187 100280 100640 100464 100094 101354 100742 93516 39286 25908 5579 238 2 0 0 0 0 0 0 0 0 0 
